description,name,zipcrid,zip,cr,ex_name,state,statefips,countyfips,lat,lon,totrescnt,mfdu,sfdu,boxcnt,bizcnt,relver,geometry
,20001C011,20001C011,20001,C011,WASHINGTON,DC,11,11001,38.9139946605306,-77.0250288174248,631,225,406,0,53,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.02704,38.910665,0.0 -77.025178,38.911256,0.0 -77.024816,38.911125,0.0 -77.023968,38.911125,0.0 -77.023968,38.912606,0.0 -77.022945,38.912605,0.0 -77.022945,38.916711,0.0 -77.023955,38.91699,0.0 -77.02599,38.916997,0.0 -77.025942,38.91593,0.0 -77.026162,38.91555,0.0 -77.027036,38.915573,0.0 -77.027035,38.91409,0.0 -77.027038,38.911121,0.0 -77.02704,38.910665,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20001C009,20001C009,20001,C009,WASHINGTON,DC,11,11001,38.9035147667903,-77.0178775089696,1523,1438,85,0,34,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.014691,38.902518,0.0 -77.016124,38.904644,0.0 -77.01618,38.904879,0.0 -77.016175,38.903735,0.0 -77.018924,38.90372,0.0 -77.018932,38.904174,0.0 -77.018932,38.905644,0.0 -77.019901,38.905643,0.0 -77.019898,38.904163,0.0 -77.019907,38.902521,0.0 -77.018928,38.902521,0.0 -77.014691,38.902518,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20001C003,20001C003,20001,C003,WASHINGTON,DC,11,11001,38.8927179884193,-77.0179455577392,155,154,1,0,125,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.023995,38.888714,0.0 -77.021906,38.888738,0.0 -77.017561,38.888796,0.0 -77.015178,38.888821,0.0 -77.015181,38.891448,0.0 -77.014241,38.891132,0.0 -77.014238,38.892082,0.0 -77.014022,38.892082,0.0 -77.014071,38.894781,0.0 -77.014241,38.894783,0.0 -77.014237,38.896126,0.0 -77.014259,38.899439,0.0 -77.014566,38.898339,0.0 -77.014581,38.89747,0.0 -77.014732,38.897095,0.0 -77.014928,38.896902,0.0 -77.015179,38.896883,0.0 -77.015175,38.897341,0.0 -77.016182,38.897342,0.0 -77.018929,38.897337,0.0 -77.018931,38.898314,0.0 -77.019906,38.89831,0.0 -77.019901,38.89734,0.0 -77.019905,38.89613,0.0 -77.018925,38.896084,0.0 -77.018934,38.894802,0.0 -77.019905,38.894794,0.0 -77.019911,38.892076,0.0 -77.0219,38.892078,0.0 -77.021908,38.890538,0.0 -77.023963,38.890511,0.0 -77.023995,38.888714,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20001C006,20001C006,20001,C006,WASHINGTON,DC,11,11001,38.9177484085762,-77.0118836363295,637,137,500,0,4,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.012155,38.915795,0.0 -77.009042,38.916882,0.0 -77.009042,38.919171,0.0 -77.014749,38.919174,0.0 -77.01442,38.916279,0.0 -77.012155,38.916283,0.0 -77.012155,38.915795,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20001C019,20001C019,20001,C019,WASHINGTON,DC,11,11001,38.9005190607115,-77.0249049287541,237,237,0,0,222,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.023989,38.902089,0.0 -77.022804,38.9021,0.0 -77.021915,38.902101,0.0 -77.021919,38.902939,0.0 -77.023938,38.902931,0.0 -77.023933,38.904178,0.0 -77.024883,38.904165,0.0 -77.02598,38.904172,0.0 -77.025984,38.903579,0.0 -77.02705,38.903949,0.0 -77.027036,38.901334,0.0 -77.027035,38.899816,0.0 -77.028081,38.899811,0.0 -77.028078,38.898315,0.0 -77.027034,38.898316,0.0 -77.024135,38.89836,0.0 -77.023965,38.898447,0.0 -77.02397,38.897288,0.0 -77.023803,38.897207,0.0 -77.022953,38.897207,0.0 -77.022075,38.897207,0.0 -77.021916,38.897276,0.0 -77.021914,38.898335,0.0 -77.021914,38.899813,0.0 -77.022948,38.899814,0.0 -77.023965,38.89981,0.0 -77.023977,38.900867,0.0 -77.023989,38.902089,0.0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>-77.023989,38.902089,0.0 -77.024171,38.902089,0.0 -77.025987,38.901463,0.0 -77.025987,38.902522,0.0 -77.023975,38.902523,0.0 -77.023989,38.902089,0.0</coordinates></LinearRing></innerBoundaryIs></Polygon>"
,20001C027,20001C027,20001,C027,WASHINGTON,DC,11,11001,38.8948762323916,-77.0113567488094,289,289,0,0,137,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.014022,38.892082,0.0 -77.012173,38.892087,0.0 -77.009001,38.892049,0.0 -77.008171,38.89203,0.0 -77.007575,38.893629,0.0 -77.007177,38.894787,0.0 -77.009062,38.89479,0.0 -77.009498,38.894789,0.0 -77.010661,38.893948,0.0 -77.011432,38.896123,0.0 -77.00951,38.896122,0.0 -77.009589,38.897339,0.0 -77.010141,38.897338,0.0 -77.010258,38.897954,0.0 -77.011182,38.89833,0.0 -77.012147,38.898293,0.0 -77.012301,38.898804,0.0 -77.01366,38.899231,0.0 -77.013659,38.896124,0.0 -77.013669,38.894776,0.0 -77.014071,38.894781,0.0 -77.014022,38.892082,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20001C005,20001C005,20001,C005,WASHINGTON,DC,11,11001,38.900203704834,-77.020938873291,233,218,15,0,188,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.021915,38.902101,0.0 -77.022804,38.9021,0.0 -77.022948,38.900874,0.0 -77.022948,38.899814,0.0 -77.021914,38.899813,0.0 -77.021914,38.898335,0.0 -77.019906,38.89831,0.0 -77.01991,38.899811,0.0 -77.018931,38.899809,0.0 -77.018929,38.900863,0.0 -77.019909,38.900867,0.0 -77.021911,38.90087,0.0 -77.021915,38.902101,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.021915,38.902101,0.0 -77.019918,38.901469,0.0 -77.019907,38.902521,0.0 -77.019898,38.904163,0.0 -77.023933,38.904178,0.0 -77.023938,38.902931,0.0 -77.021919,38.902939,0.0 -77.021915,38.902101,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20001C010,20001C010,20001,C010,WASHINGTON,DC,11,11001,38.9073351495131,-77.0253242837889,748,543,205,0,68,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.025983,38.905643,0.0 -77.025983,38.906007,0.0 -77.02525,38.90612,0.0 -77.025264,38.906495,0.0 -77.025201,38.906532,0.0 -77.02467,38.906522,0.0 -77.024622,38.906093,0.0 -77.02396,38.906105,0.0 -77.023963,38.907244,0.0 -77.02397,38.909646,0.0 -77.025989,38.909645,0.0 -77.025988,38.908572,0.0 -77.027036,38.908576,0.0 -77.027036,38.90724,0.0 -77.027037,38.905647,0.0 -77.025983,38.905643,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.024883,38.904165,0.0 -77.023933,38.904178,0.0 -77.023959,38.905655,0.0 -77.024874,38.905646,0.0 -77.024883,38.904165,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20002C040,20002C040,20002,C040,WASHINGTON,DC,11,11001,38.902977,-77.0055545,616,596,20,0,113,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.003355,38.905644,0.0 -77.002217,38.907878,0.0 -77.00473,38.908958,0.0 -77.004864,38.908899,0.0 -77.004805,38.908643,0.0 -77.004543,38.908569,0.0 -77.004636,38.908532,0.0 -77.005886,38.908519,0.0 -77.006403,38.908271,0.0 -77.008937,38.907391,0.0 -77.009002,38.907274,0.0 -77.008998,38.905755,0.0 -77.009063,38.905647,0.0 -77.005885,38.905641,0.0 -77.005885,38.903733,0.0 -77.009066,38.90373,0.0 -77.009064,38.902515,0.0 -77.009063,38.901312,0.0 -77.009063,38.900208,0.0 -77.009066,38.898917,0.0 -77.009066,38.897555,0.0 -77.00777,38.896996,0.0 -77.007764,38.897271,0.0 -77.006702,38.900207,0.0 -77.005604,38.900207,0.0 -77.004433,38.902515,0.0 -77.002037,38.902514,0.0 -77.002039,38.902919,0.0 -77.00357,38.902819,0.0 -77.003573,38.90373,0.0 -77.002043,38.90373,0.0 -77.00204,38.905645,0.0 -77.003355,38.905644,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C057,20002C057,20002,C057,WASHINGTON,DC,11,11001,38.9062463636122,-76.9874988513778,841,442,399,0,3,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.988277,38.90547,0.0 -76.985503,38.904288,0.0 -76.984763,38.903972,0.0 -76.984471,38.904389,0.0 -76.98421,38.904767,0.0 -76.98495,38.905085,0.0 -76.984393,38.90588,0.0 -76.984994,38.906137,0.0 -76.984905,38.906345,0.0 -76.984919,38.906587,0.0 -76.985195,38.906929,0.0 -76.987496,38.907924,0.0 -76.986566,38.909276,0.0 -76.986951,38.909446,0.0 -76.987468,38.908986,0.0 -76.991309,38.905583,0.0 -76.98892,38.904559,0.0 -76.988277,38.90547,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C050,20002C050,20002,C050,WASHINGTON,DC,11,11001,38.897392067261,-76.9865766328902,591,105,486,0,7,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.990244,38.896116,0.0 -76.984996,38.896111,0.0 -76.983966,38.897329,0.0 -76.983647,38.897326,0.0 -76.983646,38.898904,0.0 -76.985504,38.898908,0.0 -76.985504,38.899232,0.0 -76.988305,38.898095,0.0 -76.988306,38.897333,0.0 -76.99025,38.897307,0.0 -76.990244,38.896116,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C032,20002C032,20002,C032,WASHINGTON,DC,11,11001,38.8998967641972,-76.9887505863796,581,75,506,0,84,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.98829,38.901941,0.0 -76.989699,38.902539,0.0 -76.990242,38.902481,0.0 -76.990244,38.901318,0.0 -76.991527,38.90132,0.0 -76.991527,38.898908,0.0 -76.990243,38.898907,0.0 -76.99025,38.897307,0.0 -76.988306,38.897333,0.0 -76.988305,38.898095,0.0 -76.985504,38.899232,0.0 -76.985506,38.90061,0.0 -76.985664,38.900823,0.0 -76.986817,38.901312,0.0 -76.98831,38.90132,0.0 -76.98829,38.901941,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C023,20002C023,20002,C023,WASHINGTON,DC,11,11001,38.9227774021036,-77.0020506204757,783,341,442,0,9,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.003501,38.921299,0.0 -77.003507,38.920296,0.0 -77.003452,38.920238,0.0 -77.000571,38.920228,0.0 -77.000569,38.92237,0.0 -77.00057,38.925591,0.0 -77.002444,38.925594,0.0 -77.002993,38.925243,0.0 -77.003556,38.923429,0.0 -77.003505,38.922366,0.0 -77.003882,38.922394,0.0 -77.00422,38.921309,0.0 -77.003501,38.921299,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C028,20002C028,20002,C028,WASHINGTON,DC,11,11001,38.9193302061997,-77.0005838611955,664,429,235,0,65,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.996203,38.922331,0.0 -76.996614,38.922393,0.0 -77.000569,38.92237,0.0 -77.000571,38.920228,0.0 -77.003452,38.920238,0.0 -77.003507,38.920296,0.0 -77.003501,38.921299,0.0 -77.00422,38.921309,0.0 -77.004465,38.920902,0.0 -77.006324,38.91988,0.0 -77.006503,38.919642,0.0 -77.006948,38.918108,0.0 -77.005337,38.918091,0.0 -77.003513,38.918726,0.0 -77.00351,38.918105,0.0 -77.002034,38.918104,0.0 -77.002032,38.914822,0.0 -77.000567,38.914824,0.0 -77.00057,38.915631,0.0 -76.999385,38.91541,0.0 -76.996236,38.921228,0.0 -76.99513,38.923796,0.0 -76.995988,38.924004,0.0 -76.995613,38.925189,0.0 -76.995638,38.925363,0.0 -76.996214,38.925105,0.0 -76.996203,38.922331,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C035,20002C035,20002,C035,WASHINGTON,DC,11,11001,38.9137243056373,-77.0026942224964,619,255,364,0,10,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.006396,38.915565,0.0 -77.003507,38.915568,0.0 -77.00351,38.9126,0.0 -77.004371,38.9126,0.0 -77.00458,38.911861,0.0 -77.005331,38.909211,0.0 -77.00473,38.908958,0.0 -77.001354,38.910114,0.0 -76.998401,38.915396,0.0 -76.999385,38.91541,0.0 -77.00057,38.915631,0.0 -77.000567,38.914824,0.0 -77.002032,38.914822,0.0 -77.002034,38.918104,0.0 -77.00351,38.918105,0.0 -77.005337,38.918091,0.0 -77.00509,38.917557,0.0 -77.005091,38.916995,0.0 -77.006544,38.916991,0.0 -77.006547,38.916282,0.0 -77.006396,38.915565,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C034,20002C034,20002,C034,WASHINGTON,DC,11,11001,38.8941583073195,-76.9693504231421,747,131,616,0,29,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.974173,38.899494,0.0 -76.976217,38.899489,0.0 -76.976259,38.898867,0.0 -76.976456,38.898903,0.0 -76.976844,38.897613,0.0 -76.977903,38.897801,0.0 -76.978105,38.897052,0.0 -76.977061,38.896853,0.0 -76.977257,38.896116,0.0 -76.97622,38.896113,0.0 -76.976218,38.894778,0.0 -76.976225,38.8933,0.0 -76.975152,38.893295,0.0 -76.975091,38.893138,0.0 -76.974398,38.892717,0.0 -76.974184,38.89243,0.0 -76.97403,38.892041,0.0 -76.973842,38.890952,0.0 -76.973805,38.889853,0.0 -76.970104,38.889859,0.0 -76.967881,38.889781,0.0 -76.967404,38.889857,0.0 -76.963367,38.889867,0.0 -76.962988,38.891631,0.0 -76.962396,38.893769,0.0 -76.961862,38.8953,0.0 -76.96178,38.89707,0.0 -76.962492,38.897141,0.0 -76.969012,38.897641,0.0 -76.971253,38.897988,0.0 -76.971791,38.896095,0.0 -76.973696,38.896108,0.0 -76.973072,38.898308,0.0 -76.974174,38.898504,0.0 -76.974173,38.899494,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C052,20002C052,20002,C052,WASHINGTON,DC,11,11001,38.8920830215328,-76.9883727807351,526,109,417,0,5,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.98832,38.889795,0.0 -76.988308,38.890191,0.0 -76.98829,38.890597,0.0 -76.98551,38.891775,0.0 -76.985509,38.893575,0.0 -76.988311,38.893575,0.0 -76.991533,38.89358,0.0 -76.991535,38.892801,0.0 -76.990245,38.892801,0.0 -76.990244,38.889803,0.0 -76.98832,38.889795,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C036,20002C036,20002,C036,WASHINGTON,DC,11,11001,38.9015337311772,-76.9684494283062,993,689,304,0,10,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.971791,38.896095,0.0 -76.971253,38.897988,0.0 -76.969012,38.897641,0.0 -76.962492,38.897141,0.0 -76.962459,38.897578,0.0 -76.962783,38.899087,0.0 -76.962767,38.899551,0.0 -76.962637,38.900021,0.0 -76.962311,38.900532,0.0 -76.959977,38.903322,0.0 -76.958786,38.905441,0.0 -76.960142,38.905472,0.0 -76.960304,38.905222,0.0 -76.961773,38.904143,0.0 -76.962123,38.90355,0.0 -76.962463,38.902496,0.0 -76.962787,38.901977,0.0 -76.963261,38.901574,0.0 -76.9644,38.901315,0.0 -76.964904,38.900933,0.0 -76.965189,38.900514,0.0 -76.965585,38.900169,0.0 -76.96562,38.89942,0.0 -76.965461,38.899036,0.0 -76.965419,38.898395,0.0 -76.965489,38.897753,0.0 -76.96563,38.897524,0.0 -76.965792,38.897663,0.0 -76.966153,38.897788,0.0 -76.966107,38.898323,0.0 -76.966185,38.898397,0.0 -76.96611,38.898451,0.0 -76.966285,38.899264,0.0 -76.966332,38.899972,0.0 -76.966262,38.900832,0.0 -76.965802,38.901761,0.0 -76.965594,38.902597,0.0 -76.965623,38.902757,0.0 -76.96531,38.903372,0.0 -76.964943,38.903748,0.0 -76.963695,38.904393,0.0 -76.963409,38.904878,0.0 -76.963337,38.905529,0.0 -76.965123,38.905596,0.0 -76.968146,38.905662,0.0 -76.974173,38.905623,0.0 -76.974178,38.90279,0.0 -76.975189,38.902376,0.0 -76.97519,38.900196,0.0 -76.974173,38.900192,0.0 -76.974173,38.899494,0.0 -76.974174,38.898504,0.0 -76.973072,38.898308,0.0 -76.973696,38.896108,0.0 -76.971791,38.896095,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C017,20002C017,20002,C017,WASHINGTON,DC,11,11001,38.8955331532448,-76.985445171576,752,271,481,0,12,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.990244,38.894784,0.0 -76.988311,38.894785,0.0 -76.988311,38.893575,0.0 -76.985509,38.893575,0.0 -76.983942,38.893569,0.0 -76.983648,38.893504,0.0 -76.983648,38.894783,0.0 -76.982212,38.894779,0.0 -76.982209,38.897183,0.0 -76.981991,38.898021,0.0 -76.98186,38.898494,0.0 -76.983582,38.898796,0.0 -76.983646,38.898904,0.0 -76.983647,38.897326,0.0 -76.983966,38.897329,0.0 -76.984996,38.896111,0.0 -76.990244,38.896116,0.0 -76.990244,38.894784,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C048,20002C048,20002,C048,WASHINGTON,DC,11,11001,38.8989081284589,-76.9789281418132,719,333,386,0,49,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.981991,38.898021,0.0 -76.979804,38.897644,0.0 -76.980106,38.896749,0.0 -76.978354,38.896417,0.0 -76.978375,38.896111,0.0 -76.977257,38.896116,0.0 -76.977061,38.896853,0.0 -76.978105,38.897052,0.0 -76.977903,38.897801,0.0 -76.976844,38.897613,0.0 -76.976456,38.898903,0.0 -76.976259,38.898867,0.0 -76.976217,38.899489,0.0 -76.974173,38.899494,0.0 -76.974173,38.900192,0.0 -76.97519,38.900196,0.0 -76.976219,38.900195,0.0 -76.976223,38.900872,0.0 -76.977493,38.900868,0.0 -76.977499,38.90144,0.0 -76.978994,38.900829,0.0 -76.979024,38.900396,0.0 -76.979296,38.899411,0.0 -76.982478,38.899979,0.0 -76.983445,38.900077,0.0 -76.983632,38.899675,0.0 -76.983646,38.898904,0.0 -76.983582,38.898796,0.0 -76.98186,38.898494,0.0 -76.981991,38.898021,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C770,20002C770,20002,C770,WASHINGTON,DC,11,11001,38.9006129537866,-76.9808757744708,0,0,0,0,0,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.979296,38.899411,0.0 -76.979024,38.900396,0.0 -76.978994,38.900829,0.0 -76.978994,38.901927,0.0 -76.980879,38.901164,0.0 -76.98237,38.901766,0.0 -76.982953,38.900834,0.0 -76.983445,38.900077,0.0 -76.982478,38.899979,0.0 -76.979296,38.899411,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C051,20002C051,20002,C051,WASHINGTON,DC,11,11001,38.8947783771683,-76.9978553788453,458,108,350,0,52,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.000578,38.893584,0.0 -77.000577,38.894073,0.0 -76.998858,38.894081,0.0 -76.998454,38.894046,0.0 -76.998452,38.893586,0.0 -76.994964,38.893578,0.0 -76.994962,38.896117,0.0 -76.99951,38.896118,0.0 -76.99951,38.894786,0.0 -77.002037,38.894791,0.0 -77.002038,38.89358,0.0 -77.000578,38.893584,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C024,20002C024,20002,C024,WASHINGTON,DC,11,11001,38.902920654229,-76.97721371328,809,552,257,0,14,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.976214,38.904968,0.0 -76.978989,38.90497,0.0 -76.978991,38.903714,0.0 -76.978993,38.902506,0.0 -76.980871,38.902513,0.0 -76.981778,38.902706,0.0 -76.98237,38.901766,0.0 -76.980879,38.901164,0.0 -76.978994,38.901927,0.0 -76.978994,38.900829,0.0 -76.977499,38.90144,0.0 -76.977493,38.900868,0.0 -76.976223,38.900872,0.0 -76.976219,38.900195,0.0 -76.97519,38.900196,0.0 -76.975189,38.902376,0.0 -76.974178,38.90279,0.0 -76.974173,38.905623,0.0 -76.97537,38.90562,0.0 -76.976219,38.904366,0.0 -76.976214,38.904968,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C015,20002C015,20002,C015,WASHINGTON,DC,11,11001,38.8971031190762,-77.0045277012644,254,119,135,0,206,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.007177,38.894787,0.0 -77.007575,38.893629,0.0 -77.002038,38.89358,0.0 -77.002037,38.894791,0.0 -77.002038,38.900203,0.0 -77.005604,38.900207,0.0 -77.006702,38.900207,0.0 -77.007764,38.897271,0.0 -77.00777,38.896996,0.0 -77.007394,38.896795,0.0 -77.006987,38.89637,0.0 -77.006638,38.896208,0.0 -77.006166,38.896236,0.0 -77.005947,38.89635,0.0 -77.005662,38.896535,0.0 -77.005692,38.896786,0.0 -77.005318,38.896191,0.0 -77.005586,38.896047,0.0 -77.005289,38.895935,0.0 -77.00351,38.896118,0.0 -77.003511,38.894787,0.0 -77.007177,38.894787,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C037,20002C037,20002,C037,WASHINGTON,DC,11,11001,38.8913969658145,-76.9845004731481,546,153,393,0,5,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.985892,38.890288,0.0 -76.985625,38.889802,0.0 -76.983645,38.889801,0.0 -76.982216,38.8898,0.0 -76.982217,38.892008,0.0 -76.983644,38.892009,0.0 -76.983646,38.892541,0.0 -76.982212,38.893118,0.0 -76.982213,38.893325,0.0 -76.983096,38.893332,0.0 -76.983648,38.893504,0.0 -76.983942,38.893569,0.0 -76.985509,38.893575,0.0 -76.98551,38.891775,0.0 -76.98829,38.890597,0.0 -76.988308,38.890191,0.0 -76.985892,38.890288,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C059,20002C059,20002,C059,WASHINGTON,DC,11,11001,38.8921816001251,-76.9923945219994,500,46,454,0,4,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.990244,38.889803,0.0 -76.990245,38.892801,0.0 -76.991535,38.892801,0.0 -76.991533,38.89358,0.0 -76.99153,38.894783,0.0 -76.992645,38.894785,0.0 -76.992646,38.893573,0.0 -76.994964,38.893578,0.0 -76.994961,38.891723,0.0 -76.993763,38.891235,0.0 -76.993764,38.890931,0.0 -76.992646,38.890958,0.0 -76.992645,38.890779,0.0 -76.991531,38.890366,0.0 -76.991533,38.889805,0.0 -76.990244,38.889803,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C045,20002C045,20002,C045,WASHINGTON,DC,11,11001,38.8999528914144,-76.9964340132167,376,33,343,0,56,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.994346,38.897332,0.0 -76.994353,38.898909,0.0 -76.994961,38.898908,0.0 -76.994961,38.900203,0.0 -76.993757,38.900202,0.0 -76.993755,38.901324,0.0 -76.994961,38.901326,0.0 -76.996167,38.901328,0.0 -76.996164,38.902512,0.0 -76.998444,38.902512,0.0 -76.998446,38.901324,0.0 -76.998448,38.898911,0.0 -76.998449,38.898128,0.0 -76.996169,38.898134,0.0 -76.99617,38.897333,0.0 -76.994965,38.897333,0.0 -76.994346,38.897332,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C058,20002C058,20002,C058,WASHINGTON,DC,11,11001,38.8972672899022,-77.0008558064626,491,124,367,0,18,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.002037,38.894791,0.0 -76.99951,38.894786,0.0 -76.99951,38.896118,0.0 -76.999509,38.898911,0.0 -77.000577,38.898912,0.0 -77.000571,38.900205,0.0 -77.002038,38.900203,0.0 -77.002037,38.894791,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C001,20002C001,20002,C001,WASHINGTON,DC,11,11001,38.9005133732962,-76.9927452132024,669,262,407,0,37,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.992644,38.897334,0.0 -76.991527,38.897331,0.0 -76.991527,38.898908,0.0 -76.991527,38.90132,0.0 -76.990244,38.901318,0.0 -76.990242,38.902481,0.0 -76.994959,38.902512,0.0 -76.994961,38.901326,0.0 -76.993755,38.901324,0.0 -76.993757,38.900202,0.0 -76.994961,38.900203,0.0 -76.994961,38.898908,0.0 -76.994353,38.898909,0.0 -76.992646,38.898907,0.0 -76.992644,38.897334,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C004,20002C004,20002,C004,WASHINGTON,DC,11,11001,38.9047977341325,-76.9820271437372,789,456,333,0,28,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.98237,38.901766,0.0 -76.981778,38.902706,0.0 -76.980871,38.902513,0.0 -76.978993,38.902506,0.0 -76.978991,38.903714,0.0 -76.981092,38.903726,0.0 -76.979849,38.905687,0.0 -76.978988,38.905629,0.0 -76.979051,38.906461,0.0 -76.979175,38.906736,0.0 -76.978879,38.907195,0.0 -76.979215,38.907362,0.0 -76.979497,38.907362,0.0 -76.980233,38.907959,0.0 -76.981723,38.908748,0.0 -76.982574,38.90757,0.0 -76.98105,38.90688,0.0 -76.981863,38.905622,0.0 -76.983947,38.906521,0.0 -76.984393,38.90588,0.0 -76.98495,38.905085,0.0 -76.98421,38.904767,0.0 -76.984471,38.904389,0.0 -76.984763,38.903972,0.0 -76.985503,38.904288,0.0 -76.986138,38.90337,0.0 -76.98237,38.901766,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C044,20002C044,20002,C044,WASHINGTON,DC,11,11001,38.8960110372383,-76.9935420826674,622,273,349,0,26,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.994964,38.893578,0.0 -76.992646,38.893573,0.0 -76.992645,38.894785,0.0 -76.99153,38.894783,0.0 -76.991532,38.896118,0.0 -76.992643,38.896119,0.0 -76.992644,38.897334,0.0 -76.992646,38.898907,0.0 -76.994353,38.898909,0.0 -76.994346,38.897332,0.0 -76.994965,38.897333,0.0 -76.994962,38.896117,0.0 -76.994964,38.893578,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20002C010,20002C010,20002,C010,WASHINGTON,DC,11,11001,38.8917067127521,-76.9956426550149,464,150,314,0,9,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.992643,38.889803,0.0 -76.992645,38.890779,0.0 -76.992646,38.890958,0.0 -76.993764,38.890931,0.0 -76.993763,38.891235,0.0 -76.994961,38.891723,0.0 -76.994964,38.893578,0.0 -76.998452,38.893586,0.0 -76.99845,38.892015,0.0 -76.996171,38.892014,0.0 -76.996173,38.889805,0.0 -76.994962,38.889806,0.0 -76.992643,38.889803,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
